prediction,ground_truth,filename
""" Don't be such a baby : "" They were gouy.",""" Don't be such a baby ! "" They were going",p03-163-05
to have an open quavet ony,to have an open quarrel,p03-163-06
"numite , and she Unew it ,","any minute , and she knew it .",p03-163-07
"Almost in desperation she appealed , "" Will you meet","Almost in desperation she appealed , "" Will you meet",p03-173-00
"me at the gate , four oclock tomorrow ? "" "" Why ? "" he","me at the gate , four o'clock tomorrow ? "" "" Why ? "" he",p03-173-01
"erquired , combing his thick , tawny hair . "" To bring","enquired , combing his thick , tawny hair . "" To bring",p03-173-02
"me up for tea , of course . I just thought . "" I ' ll see , '","me up for tea , of course . I just thought . "" "" I 'll see , """,p03-173-03
"he told her , and suddenly seized her in an embrace","he told her , and suddenly seized her in an embrace",p03-173-04
"which really hurt . "" Without your ring it 's just like","which really hurt . "" Without your ring it 's just like",p03-173-05
"kissing somebody else's girl , "" he decided wickedly ,","kissing somebody else's girl , "" he decided wickedly ,",p03-173-06
"and kissed her again , some what statled to","and kissed her again , somewhat startled to",p03-173-07
receivea a shorp slap for his pains .,receive a sharp slap for his pains .,p03-173-08
"If I were somebody else's girl that 's ,",""" If I were somebody else's girl that 's",p03-181-00
"What you 'd get , "" she flashed at him , and","what you 'd get , "" she flashed at him , and",p03-181-01
"so hat left him , on her dignite and not","so had left him , on her dignity and not",p03-181-02
seeing the look ofadmiration and revelation,seeing the look of admiration and revelation,p03-181-03
which had followed her slim Young figure,which had followed her slim young figure,p03-181-04
"out of his sight . ""' Mine , "" Nigel Lester had","out of his sight . "" Mine , "" Nigel Lester had",p03-181-05
"decided with a sigh of scafis faction,and","decided with a sigh of satisfaction , and",p03-181-06
Kthen regarded the ring which he retrieved,then regarded the ring which he retrieved,p03-181-07
"from his ponket . ' Ht a price , "" he concluded ,","from his pocket . "" At a price , "" he concluded ,",p03-181-08
with some bitternoss .,with some bitterness .,p03-181-09
Thus had they parted the previons evening and now,Thus had they parted the previous evening and now,p03-185-00
Diana was trailing up the gravelled drive to the hospital,Diana was trailing up the gravelled drive to the hospital,p03-185-01
alone . Of course one couldn't say for certain when a,alone . Of course one couldn't say for certain when a,p03-185-02
doctor would be free during the day ; tea was served,doctor would be free during the day ; tea was served,p03-185-03
from four until five-thirty in the residents' common-,from four until five-thirty in the residents' common-,p03-185-04
"soom , which proved the elastlerty of medical commitments .","room , which proved the elasticity of medical commitments .",p03-185-05
"Something had cropped up which requined Nael's attention ,","Something had cropped up which required Nigel's attention ,",p03-185-06
"she was convinced , or would have granted her small neyuest","she was convinced , or he would have granted her small request",p03-185-07
"They aften had such a rendegmans , for","They often had such a rendezvous , for",p03-189-01
"there was jirst time to smoke a cigarette ,","there was just time to smoke a cigarette ,",p03-189-02
"if ane walkelt slanly , between Moad and","if one walked slowly , between road and",p03-189-03
"His month hardened , his eyes became","His mouth hardened , his eyes became",p06-030-00
steely . I see . ' Scorn lashed his,steely . ' I see . ' Scorn lashed his,p06-030-01
wards . ' I wonder yon dared trust,words . ' I wonder you dared trust,p06-030-02
"him to my care . "" Nicholas -'",him to my care . ' ' Nicholas - ',p06-030-03
' Well ! At leat I know the truth .,' Well ! At least I know the truth .,p06-030-04
Truth ! ' His gage held hers,Truth ! ' His gaze held hers,p06-030-05
masterfully . ' You wanted it so,masterfully . ' You wanted it so,p06-030-06
badly - at any price . T hope,badly - at any price . I hope,p06-030-07
you are ratisfied .,you are satisfied . ',p06-030-08
"And as he spoke , the thought","And as he spoke , the thought",p06-042-00
"of Phillip lyin , in the other",of Philip lying in the other,p06-042-01
room filled him with a re-,room filled him with a re-,p06-042-02
voulation that was homocidal .,vulsion that was homicidal .,p06-042-03
"Even in that , his hands were","Even in that , his hands were",p06-042-04
tied . He dare not preapitate,tied . He dare not precipitate,p06-042-05
what might well be another,what might well be another,p06-042-06
"coronary , And in that second",coronary . And in that second,p06-042-07
he put back hisprofessional,he put back his professional,p06-042-08
"mantle , and said with such","mantle , and said with such",p06-042-09
"icy politeness , rucle withdrar","icy politeness , such withdrawn",p06-042-10
' I will leave yonthenecessary pre-,' I will leave you the necessary pre-,p06-047-00
scriphions for the sedatives ffon,scription for the sedatives . You,p06-047-01
will contact your her doctor,will contact your new doctor,p06-047-02
when you reach your parents ',when you reach your parents',p06-047-03
Mouse . ' Shewatched him flich,house . ' She watched him flick,p06-047-04
his fountain-penfrom his,his fountain-pen from his,p06-047-05
"waistcoat pocket , take out","waistcoat pocket , take out",p06-047-06
"his # prescripton pad , and","his # prescription pad , and",p06-047-07
" scribble on it . Then ,","# scribble on it . Then ,",p06-047-08
"with a gesture she knew so well ,","with a gesture she knew so well ,",p06-047-09
he tare off the leatlet and,he tore off the leaflet and,p06-047-10
"' Good-bye , fandra , ' he said","' Good-bye , Sandra , ' he said",p06-052-00
with a deadly finality . Wathing,with a deadly finality . Watching,p06-052-01
"him go , unable to speak , she","him go , unable to speak , she",p06-052-02
felt that part of her was leaving,felt that part of her was leaving,p06-052-03
him fhe couldn't hate him. .,him . She couldn't hate him . . .,p06-052-04
If only he would have con-,If only he would have con-,p06-052-05
"fided her , given some expla-","fided in her , given some expla-",p06-052-06
"nation , how there was no-",nation . Now there was no-,p06-052-07
thing - not even foiendship .,thing - not even friendship .,p06-052-08
the went back to Philip . But,She went back to Philip . But,p06-058-00
all she could hear were Nicholas's,all she could hear were Nicholas's,p06-058-01
"words : I love you -oh , you","words : ' I love you - oh , you",p06-058-02
know that well enough . ',know that well enough . ',p06-058-03
dove . She revolted againnt,Love . She revolted against,p06-058-04
"the ward . Micholas , Philip . . .","the word . Nicholas , Philip . . .",p06-058-05
"where was happiness , or","where was happiness , or",p06-058-06
peace ofmind ? Thilip putout,peace of mind ? Philip put out,p06-058-07
a hand and grasped hers .,a hand and grasped hers .,p06-058-08
He needead her . The would find,He needed her . She would find,p06-058-09
polance in that fact at leart .,solace in that fact at least .,p06-058-10
Chehad her truth . Hao much had built,She had her truth . How much had built,p06-069-00
"up foom that first edeal , and how","up from that first ideal , and how",p06-069-01
"little joy , or satisfaction ,ithad","little joy , or satisfaction , it had",p06-069-02
"Given her . I 'msorry , darly . '","given her . ' I 'm sorry , darling . '",p06-069-03
He locked nerroms If hadbeen,He looked nervous . It had been,p06-069-04
"hell lyin g there , knowen , she was","hell lying there , knowing she was",p06-069-05
talking to Nickolas and wonding,talking to Nicholas and wondering,p06-069-06
what they were saying . Sandra,what they were saying . Sandra,p06-069-07
said ustinctively . ' told him,said instinctively : ' I told him,p06-069-08
I knew heg was respousatle far,I knew he was responsible for,p06-069-09
Hereyes larkened in torment . ' Are,Her eyes darkened in torment . ' Are,p06-088-00
you sure that she was telling thetruth ?,you sure that she was telling the truth ? ',p06-088-01
"' Good heavens , daling , why on earth","' Good heavens , darling , why on earth",p06-088-02
"whould she hi ? Beside , it wasn't jint","should she lie ? Besides , it wasn't just",p06-088-03
"herword . There was enagh evidence ,","her word . There was enough evidence ,",p06-088-04
nomatter how one might want to,no matter how one might want to,p06-088-05
dis believe the facts . ' Elation,disbelieve the facts . ' Elation,p06-088-06
touched him after the cold wind,touched him after the cold wind,p06-088-07
of suspense . ' It will be interestin;,of suspense . ' It will be interesting,p06-088-08
to ree what comes out at the nigurs,to see what comes out at the inquest .,p06-088-09
What his story will be . I rechon,What his story will be . I reckon,p06-096-00
he 'll confure humself to the nervons,he 'll confine himself to the nervous,p06-096-01
orijin of her recent illness . His notes,origin of her recent illness . His notes,p06-096-02
"will be truthful , but what he leaves out","will be truthful , but what he leaves out",p06-096-03
willmatter most . ' Strange how jurs,will matter most . ' Strange how just,p06-096-04
then Philip was so certain that Nicholas,then Philip was so certain that Nicholas,p06-096-05
would never betray him . Heloved,would never betray him . He loved,p06-096-06
fanalra too to deegly to ruin her,Sandra too deeply to ruin her,p06-096-07
future hagpiness . Had evercis cum-,future happiness . Had ever circum-,p06-096-08
stances comspieed so Cunmigly ?,stances conspired so cunningly ?,p06-096-09
Philip's pinitsoared . ' ,Philip's spirits soared .,p06-096-10
He was better ; he had made a,He was better ; he had made a,p06-104-00
muraculous recovery and Sandra would,miraculous recovery and Sandra would,p06-104-01
"soon behis wife The Peril , be thought ,","soon be his wife . The Devil , he thought ,",p06-104-02
Certainly looked after his own,certainly looked after his own .,p06-104-03
Something i Sandra's attitude struch,Something in Sandra's attitude struck,p06-104-04
