prediction,ground_truth,filename
"diston 'ft . d , wus johing . Yon Lnow  I) was",didn't ! I was joking . You know I was,p03-163-02
"fotiing , Miged "" "" Gon shouldn't joty","joking , Nigel . "" "" You shouldn't joke",p03-163-03
"abont srions thins life engapumnta ""","about serious things like engagements . """,p03-163-04
""" Don't be such a baby : "" They were goiume",""" Don't be such a baby ! "" They were going",p03-163-05
to have an opurr quarnel any,to have an open quarrel,p03-163-06
"Iute , and she Uneuo it .","any minute , and she knew it .",p03-163-07
"Almost in desperation she appeated , "" Will you meet","Almost in desperation she appealed , "" Will you meet",p03-173-00
"mhe at the gate , four oclock tomorrow ? "" "" Why ? "" he","me at the gate , four o'clock tomorrow ? "" "" Why ? "" he",p03-173-01
"enquired , Combing his thick , tawny hair . "" To bring","enquired , combing his thick , tawny hair . "" To bring",p03-173-02
"me up for tea , of course . I just thought . ""'Il ser ,; ,","me up for tea , of course . I just thought . "" "" I 'll see , """,p03-173-03
"he told her , and suddenly seized her inan embrace","he told her , and suddenly seized her in an embrace",p03-173-04
"which really hork . "" Without your ring it's just like","which really hurt . "" Without your ring it 's just like",p03-173-05
"Kissing Somebody elbse's girl , "" he decided wickedly ,","kissing somebody else's girl , "" he decided wickedly ,",p03-173-06
"and Kissed her again , Somewhal startled to","and kissed her again , somewhat startled to",p03-173-07
reclives a sherp slap for hns pains .,receive a sharp slap for his pains .,p03-173-08
if I were somobody else's girl that 's ,""" If I were somebody else's girl that 's",p03-181-00
"What you 'd get , "" she flashed at him , and","what you 'd get , "" she flashed at him , and",p03-181-01
"so hord deft him , on her dignity and not","so had left him , on her dignity and not",p03-181-02
seeinp the look ofadmiration and revelotion,seeing the look of admiration and revelation,p03-181-03
whiels had followed her slim young figure,which had followed her slim young figure,p03-181-04
"out of his sight . "" Mine , "" Nigel Lestor hod","out of his sight . "" Mine , "" Nigel Lester had",p03-181-05
decited with a sigh of satisfactionncand,"decided with a sigh of satisfaction , and",p03-181-06
(thenregarded the ring wich he retrieved,then regarded the ring which he retrieved,p03-181-07
"from his pocket . ' It a price , "" he conctuded ,","from his pocket . "" At a price , "" he concluded ,",p03-181-08
wWith some bitternoss .,with some bitterness .,p03-181-09
Thus had they parted the previous evening and now,Thus had they parted the previous evening and now,p03-185-00
Diana was tralling up the gravelled drive to the hospita l,Diana was trailing up the gravelled drive to the hospital,p03-185-01
alone . Of course one coaldn't say for certain when a,alone . Of course one couldn't say for certain when a,p03-185-02
doctor would be free duving the duy ; tea was served,doctor would be free during the day ; tea was served,p03-185-03
from four until five-thirty in the residents' common-,from four until five-thirty in the residents' common-,p03-185-04
"room , which proved the elasticity of medical commitments .","room , which proved the elasticity of medical commitments .",p03-185-05
"Something had cropped up which requined Miyel's attention ,","Something had cropped up which required Nigel's attention ,",p03-185-06
"she was convinced "" or would have granted her small neguest","she was convinced , or he would have granted her small request",p03-185-07
"They aften had such a reendegeaes , for","They often had such a rendezvous , for",p03-189-01
"these was fiust time to smake a digarette ,","there was just time to smoke a cigarette ,",p03-189-02
"if ane walkell slarsly , betrween road and","if one walked slowly , between road and",p03-189-03
"Hlis month hardened , his eyes became","His mouth hardened , his eyes became",p06-030-00
steely . I see . ' Scarm lasted his,steely . ' I see . ' Scorn lashed his,p06-030-01
wards . ' I tronderyon dared trust,words . ' I wonder you dared trust,p06-030-02
"him to pey care . "" Nicholas - '",him to my care . ' ' Nicholas - ',p06-030-03
"WelL ! At "" leart I henow the truth",' Well ! At least I know the truth .,p06-030-04
"Truth ! "" His gape held hers",Truth ! ' His gaze held hers,p06-030-05
Aarterfully . You wanted it so,masterfully . ' You wanted it so,p06-030-06
badly - at any price . I hope,badly - at any price . I hope,p06-030-07
you are 3atisfied .,you are satisfied . ',p06-030-08
"And as he rzpoke , the thought","And as he spoke , the thought",p06-042-00
of Phillip Lyinng in theother,of Philip lying in the other,p06-042-01
"""roon fillea him with a res",room filled him with a re-,p06-042-02
roulation that was fomocidal .,vulsion that was homicidal .,p06-042-03
"Even in that , hiins hands were","Even in that , his hands were",p06-042-04
ted . THe darenot prepitate,tied . He dare not precipitate,p06-042-05
what might well beanctler,what might well be another,p06-042-06
"Soron aly , fed inthat seced",coronary . And in that second,p06-042-07
he prut back hisprofessional,he put back his professional,p06-042-08
"mantle , and said with such","mantle , and said with such",p06-042-09
"Ly politeness , such withlior","icy politeness , such withdrawn",p06-042-10
""" I will leave yon thenecesary pre-",' I will leave you the necessary pre-,p06-047-00
terigtinstor the sedaton fow,scription for the sedatives . You,p06-047-01
will Contact your nesw doctor,will contact your new doctor,p06-047-02
mhenyon reach your parents ,when you reach your parents',p06-047-03
"Vound ' She watened ""hiem flack",house . ' She watched him flick,p06-047-04
hiis fountain -pem from his,his fountain-pen from his,p06-047-05
"waistcoat pochet , tae out","waistcoat pocket , take out",p06-047-06
"his pi prescriptorpad , and","his # prescription pad , and",p06-047-07
"ncribble on it . Then ,","# scribble on it . Then ,",p06-047-08
"with a gesture she konew so well ,","with a gesture she knew so well ,",p06-047-09
he tare off the leaflet and,he tore off the leaflet and,p06-047-10
"Good-bgye , Sandra , he said","' Good-bye , Sandra , ' he said",p06-052-00
with a deadly finality . Wathing,with a deadly finality . Watching,p06-052-01
"him go , unableto Dpeah , she","him go , unable to speak , she",p06-052-02
felt that part of her was leaving,felt that part of her was leaving,p06-052-03
hiism The coulden't frate him .  ,him . She couldn't hate him . . .,p06-052-04
of only he would have con-,If only he would have con-,p06-052-05
"filed her , given some expla-","fided in her , given some expla-",p06-052-06
nation . Now there was he-,nation . Now there was no-,p06-052-07
thing - not eeen foiendstip ,thing - not even friendship .,p06-052-08
the went bach to Philip . But,She went back to Philip . But,p06-058-00
all she coull hear were Michsdan's,all she could hear were Nicholas's,p06-058-01
"words : ' I love yon - o , you","words : ' I love you - oh , you",p06-058-02
Anow that well -enouge . ',know that well enough . ',p06-058-03
dove She revolted againnt,Love . She revolted against,p06-058-04
"the word Micholas , Philip . . . .","the word . Nicholas , Philip . . .",p06-058-05
"where was happeiners , or","where was happiness , or",p06-058-06
peace ofmind ? Philis put out,peace of mind ? Philip put out,p06-058-07
a hand and grasped hers .,a hand and grasped hers .,p06-058-08
He needed he the would find,He needed her . She would find,p06-058-09
solance in that fact at leat .,solace in that fact at least .,p06-058-10
Shue had her fruth . Howmuch had bilt,She had her truth . How much had built,p06-069-00
"up from that first cleal , and how","up from that first ideal , and how",p06-069-01
"little joy , or aatisfaction ,iut had","little joy , or satisfaction , it had",p06-069-02
"given her . Iinsarry , dorlny . '","given her . ' I 'm sorry , darling . '",p06-069-03
the lorked nnnoum . fir noe teen,He looked nervous . It had been,p06-069-04
"hell Lyinng there , knowing she was","hell lying there , knowing she was",p06-069-05
talking to Micholas and wonding,talking to Nicholas and wondering,p06-069-06
what tey were saying . lnlra,what they were saying . Sandra,p06-069-07
said ustinctively : ' Itold him,said instinctively : ' I told him,p06-069-08
I knew hep was responsable for,I knew he was responsible for,p06-069-09
Her eyes darkened in torment . Are,Her eyes darkened in torment . ' Are,p06-088-00
you sure that she was telling thetrull ? ',you sure that she was telling the truth ? ',p06-088-01
""" Good heavens , darling , why on earth","' Good heavens , darling , why on earth",p06-088-02
"should she he ? Beside , it waslt finnt","should she lie ? Besides , it wasn't just",p06-088-03
"her wward . There was engh evideuce ,","her word . There was enough evidence ,",p06-088-04
nomatter how one might want to,no matter how one might want to,p06-088-05
dis believe the facts . ' Elation,disbelieve the facts . ' Elation,p06-088-06
tonched him after the cold wind,touched him after the cold wind,p06-088-07
of smpense . ' It will be intererty,of suspense . ' It will be interesting,p06-088-08
to see what comes out at the uipet,to see what comes out at the inquest .,p06-088-09
What his story will be . I recho,What his story will be . I reckon,p06-096-00
he ll conufne hmself to the nervons,he 'll confine himself to the nervous,p06-096-01
origin of her recent illness . His notes,origin of her recent illness . His notes,p06-096-02
"will be truthful , but what he leaves out","will be truthful , but what he leaves out",p06-096-03
will matter mort . ' Strange howjeur),will matter most . ' Strange how just,p06-096-04
Mhen Thilip was so certain that Nicholas,then Philip was so certain that Nicholas,p06-096-05
would never betray him . Seloved,would never betray him . He loved,p06-096-06
Sandra too to deeply to rin her,Sandra too deeply to ruin her,p06-096-07
futurehappiners . Had evercircaum-,future happiness . Had ever circum-,p06-096-08
Ftances compired so cumilys,stances conspired so cunningly ?,p06-096-09
"Philip's opinirsoared . ""'",Philip's spirits soared .,p06-096-10
He was better ; he had made a,He was better ; he had made a,p06-104-00
Muraculous recovery and landra would,miraculous recovery and Sandra would,p06-104-01
"scon behing wife The Peril , be thorught ,","soon be his wife . The Devil , he thought ,",p06-104-02
certainly loohed after his own,certainly looked after his own .,p06-104-03
Something  landra's attitude struch,Something in Sandra's attitude struck,p06-104-04
tfin andlurly a ouhicg tin sg!,"him suddenly , making him say :",p06-104-05
"""Yfon cant forgive himfor this-",' You can't forgive him for this -,p06-104-06
